timestep,set,agent,score
13123584,train,3,42.666666666666664
13549568,train,0,30.692307692307693
13549568,train,1,28.571428571428573
13549568,train,2,45.5
13549568,train,3,42.3
13975552,train,0,34.0
13975552,train,1,26.928571428571427
13975552,train,2,26.714285714285715
13975552,train,3,35.18181818181818
14401536,train,0,26.071428571428573
14401536,train,1,34.333333333333336
14401536,train,2,34.166666666666664
14401536,train,3,38.63636363636363
14827520,train,0,33.69230769230769
14827520,train,1,31.333333333333332
14827520,train,2,40.6
14827520,train,3,20.88235294117647
15237120,train,0,40.9
15237120,train,1,26.466666666666665
15237120,train,2,23.25
15237120,train,3,25.384615384615383
15663104,train,0,36.72727272727273
15663104,train,1,38.7
15663104,train,2,23.6
15663104,train,3,25.285714285714285
16089088,train,0,33.81818181818182
16089088,train,1,35.333333333333336
16089088,train,2,23.8
16089088,train,3,29.333333333333332
16515072,train,0,44.111111111111114
16515072,train,1,44.3
16515072,train,2,27.5
16515072,train,3,25.066666666666666
16941056,train,0,26.0
16941056,train,1,35.666666666666664
16941056,train,2,26.142857142857142
16941056,train,3,32.083333333333336
17367040,train,0,24.2
17367040,train,1,26.46153846153846
17367040,train,2,32.0
17367040,train,3,34.416666666666664
17776640,train,0,29.53846153846154
17776640,train,1,30.0
17776640,train,2,31.153846153846153
17776640,train,3,24.466666666666665
18202624,train,0,30.23076923076923
18202624,train,1,30.23076923076923
18202624,train,2,31.307692307692307
18202624,train,3,36.63636363636363
18628608,train,0,28.923076923076923
18628608,train,1,34.90909090909091
18628608,train,2,30.53846153846154
18628608,train,3,29.76923076923077
19054592,train,0,28.076923076923077
19054592,train,1,35.72727272727273
19054592,train,2,31.615384615384617
19054592,train,3,31.75
19480576,train,0,40.9
19480576,train,1,35.3
19480576,train,2,25.4
19480576,train,3,31.833333333333332
19906560,train,0,38.90909090909091
19906560,train,1,29.923076923076923
19906560,train,2,28.692307692307693
19906560,train,3,38.09090909090909
20316160,train,0,33.5
20316160,train,1,25.466666666666665
20316160,train,2,25.533333333333335
20316160,train,3,31.0
20742144,train,0,40.1
20742144,train,1,29.615384615384617
20742144,train,2,33.15384615384615
20742144,train,3,27.266666666666666
21168128,train,0,28.0
21168128,train,1,28.153846153846153
21168128,train,2,38.63636363636363
21168128,train,3,32.583333333333336
21594112,train,0,27.2
